날짜,시간,지역,연료원,전력거래량(MWh),기온(°C),강수량(mm),풍속(m/s),습도(%),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위),PM10 평균,PM2.5 평균
2020-08-03,8,광주시,태양광,3.696854,26.8,,1.7,94,0,0.34,,10,29.4,20.6
2020-08-03,9,광주시,태양광,6.433603,27.5,,2.7,94,0,0.52,,10,30.4,20.7
2020-08-03,10,광주시,태양광,10.880563,28.7,,3.1,90,0.1,1.39,,10,31.7,20.5
2020-08-03,11,광주시,태양광,21.104138,29.1,,4.1,87,0.2,1.53,,9,31,20.55555556
2020-08-03,12,광주시,태양광,27.992935,30.1,,6.2,80,0.6,2.38,,7,29.55555556,19.33333333
2020-08-03,13,광주시,태양광,25.911706,29.9,,5.3,85,0.3,2.08,,8,26.1,15.5
2020-08-03,14,광주시,태양광,24.173372,29.8,,3.9,83,0.5,2.33,,8,26.11111111,14.11111111
2020-08-03,15,광주시,태양광,19.361696,29.6,,4.5,82,0.6,2.2,,10,27.77777778,17.55555556
2020-08-03,16,광주시,태양광,12.263839,29,,4.4,85,0,1.09,,10,25.6,17.5
2020-08-03,17,광주시,태양광,8.221277,28.9,,4.5,88,0,0.76,,9,29.77777778,16.55555556
2020-08-03,18,광주시,태양광,8.69145,29,,2.8,86,0.4,0.77,,7,29.33333333,19.66666667
2020-08-03,19,광주시,태양광,5.51927,28.2,,3.6,91,0,0.32,,10,31.8,20.6
2020-08-04,7,광주시,태양광,2.228584,26.5,,1.6,95,0,0.27,,10,39.6,29.3
2020-08-04,8,광주시,태양광,7.603192,27.4,,2.5,90,0.3,0.87,,8,41.2,30.4
2020-08-04,9,광주시,태양광,15.136817,28.5,,2.4,88,0.7,1.33,,8,40.8,31.1
2020-08-04,10,광주시,태양광,21.666794,29.3,,2.1,80,0.9,2.02,,8,39.66666667,30
2020-08-04,11,광주시,태양광,18.266105,29.9,,2.9,77,0.2,1.77,,10,38.55555556,29.22222222
2020-08-04,12,광주시,태양광,27.071549,30.6,,4.2,75,0.9,2.56,,8,40.7,28.6
2020-08-04,13,광주시,태양광,31.335374,32,,4.5,70,0.8,3.39,,7,35.55555556,25.22222222
2020-08-04,14,광주시,태양광,29.558556,31.5,,4.7,70,0.8,2.71,,6,32.88888889,25.11111111
2020-08-04,15,광주시,태양광,25.774478,31.6,,4.7,67,1,2.79,,7,34.8,25.6
2020-08-04,16,광주시,태양광,15.731711,30.7,,5.1,72,0.6,1.76,,8,36,24.8
2020-08-04,17,광주시,태양광,13.380159,30.1,,5.6,74,0.4,1.28,,8,34.33333333,23.22222222
2020-08-04,18,광주시,태양광,10.366736,29.6,,3.6,77,0.6,0.99,,9,32.77777778,23.33333333
2020-08-04,19,광주시,태양광,5.415005,29,,2.2,83,0,0.31,,8,33.2,22.5
2020-08-05,7,광주시,태양광,0.804775,27.5,,4.1,91,0,0.19,,7,31.8,22.2
2020-08-05,8,광주시,태양광,5.109679,28.1,,2.7,90,0,0.55,,8,30.5,18.6
2020-08-05,9,광주시,태양광,11.490262,29.2,,2.9,86,0.2,1.05,,8,34.5,22.4
2020-08-05,10,광주시,태양광,7.497682,26.5,2.4,3.4,98,0.1,0.75,,9,30.11111111,19.55555556
2020-08-05,11,광주시,태양광,7.960979,26.2,0.7,1.9,99,0,0.47,,10,23.88888889,15.33333333
2020-08-05,12,광주시,태양광,15.764926,26.7,3.5,2.6,99,0.1,1.14,,10,17.375,11.75
2020-08-05,13,광주시,태양광,23.481656,28.6,0,1.9,96,0.3,1.87,,10,14.77777778,9.888888889
2020-08-05,14,광주시,태양광,15.577965,29.2,0,4,91,0,1.56,,10,15.2,9.5
2020-08-05,15,광주시,태양광,22.712891,30.2,,3.6,86,0.6,2.51,,8,22.77777778,14
2020-08-05,16,광주시,태양광,22.869402,30.9,,2.6,80,0.6,2.15,,8,19.44444444,10.88888889
2020-08-05,17,광주시,태양광,17.624042,29.9,,3.6,81,0.9,1.89,,7,14.9,9.3
2020-08-05,18,광주시,태양광,10.376759,29.2,,4.1,84,0.9,0.96,,7,19.9,11.1
2020-08-05,19,광주시,태양광,5.371807,28.7,,3.7,88,0.1,0.36,,8,23.4,14.1
2020-08-06,7,광주시,태양광,0.179671,26.4,,5.6,98,0,0.1,,10,13.7,7.9
2020-08-06,8,광주시,태양광,0.407383,25.2,15.6,5.9,99,0,0.14,,10,16,9
2020-08-06,9,광주시,태양광,0.292361,25,3.8,4.9,99,0,0.12,,10,15.8,9.4
2020-08-06,10,광주시,태양광,0.493275,25.4,10.6,2.9,99,0,0.1,,10,10.33333333,5.333333333
2020-08-06,11,광주시,태양광,2.694781,25.6,0.2,3.2,99,0,0.28,,10,11.33333333,5
2020-08-06,12,광주시,태양광,4.044901,25.7,0.1,2.1,99,0,0.27,,10,12.4,5.9
2020-08-06,13,광주시,태양광,7.482723,26.1,0.1,4.8,99,0,0.54,,10,12.9,5.3
2020-08-06,14,광주시,태양광,3.188813,26,0,2.5,99,0,0.38,,10,15.6,7.2
2020-08-06,15,광주시,태양광,3.827559,25.8,0,2.7,99,0,0.29,,10,20.7,10.7
2020-08-06,16,광주시,태양광,2.518309,25.9,,2.5,99,0,0.27,,10,21,10.6
2020-08-06,17,광주시,태양광,2.939377,26.2,,2.2,99,0,0.36,,10,24.1,12.6
2020-08-06,18,광주시,태양광,1.687759,26,,1.9,99,0,0.16,,10,32.9,16.8
2020-08-06,19,광주시,태양광,0.923017,26,,1.6,99,0,0.11,,10,35.6,18.3
2020-08-07,7,광주시,태양광,0.450393,25.3,,2.1,99,0,0.12,,10,15.7,8.8
2020-08-07,8,광주시,태양광,1.009493,25.7,,1.4,99,0,0.21,,10,23.1,13.1
2020-08-07,9,광주시,태양광,1.852601,25.7,4.7,1.4,99,0,0.29,,10,28.1,18.2
2020-08-07,10,광주시,태양광,2.137578,25.7,0.2,1.2,99,0,0.22,,10,25.4,18.1
2020-08-07,11,광주시,태양광,2.638246,25.9,0.5,2.5,99,0,0.4,,10,26.6,19.2
2020-08-07,12,광주시,태양광,1.530577,24.7,29.2,1.9,99,0,0.2,,10,32,22.5
2020-08-07,13,광주시,태양광,1.373013,24.8,7.1,2.5,99,0,0.18,,10,33.8,26.7
2020-08-07,14,광주시,태양광,0.39934,24,31.5,4.3,99,0,0.11,,10,11.7,7.3
2020-08-07,15,광주시,태양광,0.471569,23.4,26.2,2.9,99,0,0.11,,10,13,9.2
2020-08-07,16,광주시,태양광,0.849824,23.6,48.4,0.8,99,0,0.12,,10,7.1,4.9
2020-08-07,17,광주시,태양광,0.640068,23.6,27.8,1.1,99,0,0.12,,10,3.8,2.5
2020-08-07,18,광주시,태양광,0.212598,23.8,11,1.9,99,0,0.08,,10,3.4,1.7
2020-08-07,19,광주시,태양광,0.157674,23.8,6.7,1.3,99,0,0.07,,10,4.1,2.2
2020-08-08,7,광주시,태양광,0.05516,23.7,81.5,2,99,0,0.06,,10,14.7,5.8
2020-08-08,8,광주시,태양광,0.398994,24.1,5.2,1.2,99,0,0.08,,10,6.5,4.1
2020-08-08,9,광주시,태양광,1.476558,25,3.3,1.9,99,0,0.25,,10,5.8,2.6
2020-08-08,10,광주시,태양광,0.277079,23.1,34.8,1.6,99,0,0.09,,10,18,8.8
2020-08-08,11,광주시,태양광,0.536038,23.5,26.2,2.2,99,0,0.12,,10,10,6.1
2020-08-08,12,광주시,태양광,0.840076,23.9,8.1,1,99,0,0.2,,10,6.625,3.625
2020-08-08,13,광주시,태양광,1.896197,24.3,7.3,1.2,99,0,0.18,,10,4.125,2.125
2020-08-08,14,광주시,태양광,4.015887,25.2,0.1,0.4,99,0,0.46,,10,4.875,3.75
2020-08-08,15,광주시,태양광,4.486145,25.9,0,2.9,99,0,0.43,,10,7.25,5
2020-08-08,16,광주시,태양광,6.644907,26.5,0.1,3.5,99,0,0.64,,10,11.75,7.625
2020-08-08,17,광주시,태양광,6.351744,26.6,,4.3,98,0,0.74,,10,17.5,11.125
2020-08-08,18,광주시,태양광,3.346335,26.3,0.1,2.1,98,0,0.32,,10,21.875,14.5
2020-08-08,19,광주시,태양광,1.51512,26,,1.9,99,0,0.16,,9,19.125,11.625
2020-08-09,7,광주시,태양광,0.150547,26,0,2.1,95,0,0.12,,10,11.125,3.25
2020-08-09,8,광주시,태양광,2.156144,26.5,0,2.8,95,0,0.34,,10,10,3
2020-08-09,9,광주시,태양광,7.979479,27.4,,3.1,92,0.1,0.92,,10,10.125,4
2020-08-09,10,광주시,태양광,22.784442,28.9,,5.4,80,0.9,2.46,,9,11.625,4.875
2020-08-09,11,광주시,태양광,22.728348,30,,5.4,75,1,2.59,,7,12.25,4.25
2020-08-09,12,광주시,태양광,30.025436,29.9,,6.5,75,0.7,2.64,,8,9,2.875
2020-08-09,13,광주시,태양광,24.988103,30.1,,6.6,69,0.5,1.93,,8,10.25,3.25
2020-08-09,14,광주시,태양광,21.949865,31.3,,5.2,69,1,3.15,,8,11.75,4
2020-08-09,15,광주시,태양광,28.339282,30.1,,2.8,78,0.4,1.44,,8,10.75,3.5
2020-08-09,16,광주시,태양광,24.446329,30.5,,4.5,78,0.5,1.44,,7,12.125,2.5
2020-08-09,17,광주시,태양광,14.538297,29.9,,4.5,80,0.5,0.87,,7,11.625,3.25
2020-08-09,18,광주시,태양광,9.591967,29.5,,5.2,79,1,1.25,,6,14.625,3.625
2020-08-09,19,광주시,태양광,5.123805,28.2,,3.4,87,0.7,0.36,,7,14.125,3.5
2020-08-10,7,광주시,태양광,1.110519,25.5,,1.4,99,0.3,0.19,,6,6.625,2
2020-08-10,8,광주시,태양광,5.374202,26.4,,1.2,98,0.2,0.58,,7,5.625,2.125
2020-08-10,9,광주시,태양광,9.226731,27.7,,1.3,95,0.1,0.85,,7,8,3.375
2020-08-10,10,광주시,태양광,15.866749,27.7,,1.9,96,0.2,1.16,,9,8.875,3.5
2020-08-10,11,광주시,태양광,7.988559,26.3,1.3,1.5,99,0,0.47,,10,13.125,3.875
2020-08-10,12,광주시,태양광,2.733539,25.9,3.3,1.4,99,0,0.2,,10,12.625,3.75
2020-08-10,13,광주시,태양광,2.440432,26,1.2,1.1,99,0,0.19,,10,9.625,3.375
2020-08-10,14,광주시,태양광,1.729764,25.7,0.6,0.7,99,0,0.2,,10,7.285714286,3.428571429
2020-08-10,15,광주시,태양광,0.438668,25.1,1.4,0.6,99,0,0.09,,10,9,5.666666667
2020-08-10,16,광주시,태양광,1.077256,24.9,3.9,2.5,99,0,0.16,,10,6.714285714,4.714285714
2020-08-10,17,광주시,태양광,3.605797,25.2,1.1,1.1,99,0,0.34,,10,6.428571429,4.142857143
2020-08-10,18,광주시,태양광,2.976208,25.7,0,0.9,99,0,0.3,,10,8.625,6
2020-08-10,19,광주시,태양광,1.990579,25.8,0,2.1,99,0,0.18,,10,6.625,4
2020-08-11,7,광주시,태양광,0.55372,25.6,,1.8,99,0,0.14,,10,22.375,11
2020-08-11,8,광주시,태양광,3.21305,26.4,,4.7,99,0,0.36,,10,22.625,11.375
2020-08-11,9,광주시,태양광,8.974854,26.6,0,2,99,0,0.57,,10,23,10.625
2020-08-11,10,광주시,태양광,7.284658,27.5,0,2.1,99,0,0.72,,10,23.875,11.125
2020-08-11,11,광주시,태양광,11.481954,28.8,,2.7,95,0.5,2.04,,9,25,13.5
2020-08-11,12,광주시,태양광,14.217045,28.7,,2.5,96,0,1.2,,10,25.125,12.75
2020-08-11,13,광주시,태양광,12.472451,27.5,2,3.6,99,0,0.97,,10,22.5,12.375
2020-08-11,14,광주시,태양광,12.144258,28.3,,3.3,98,0.1,1.42,,10,16,10
2020-08-11,15,광주시,태양광,10.522656,28.4,0,1.7,97,0,0.81,,10,17.625,8.375
2020-08-11,16,광주시,태양광,12.600561,28.1,0,3.9,98,0.2,1.25,,8,14.71428571,5.857142857
2020-08-11,17,광주시,태양광,10.077059,27.4,2.2,2.4,99,0.1,0.85,,10,16.28571429,6
2020-08-11,18,광주시,태양광,4.751264,26.8,3.3,3.1,99,0,0.35,,8,15.875,6.5
2020-08-11,19,광주시,태양광,2.969544,26.9,,2.6,99,0,0.24,,8,15.25,5.875
2020-08-12,7,광주시,태양광,0.261222,25.9,0.5,0.6,99,0,0.12,,10,15.5,5.375
2020-08-12,8,광주시,태양광,1.246234,26,2.3,1.2,99,0,0.16,,10,14.875,5.625
2020-08-12,9,광주시,태양광,9.301933,27.3,,1.9,99,0,0.71,,9,12.57142857,5.857142857
2020-08-12,10,광주시,태양광,17.784108,28,,2.1,98,0.4,1.38,,8,13.71428571,5.571428571
2020-08-12,11,광주시,태양광,25.187016,28.8,,1.9,95,0.4,1.57,,8,15.28571429,6.142857143
2020-08-12,12,광주시,태양광,26.396173,30.5,,3.2,92,0.3,1.61,,8,20.14285714,7.571428571
2020-08-12,13,광주시,태양광,22.742588,30.2,,4.2,84,0.7,2.59,,6,14.71428571,7
2020-08-12,14,광주시,태양광,14.986012,29.6,,3.4,87,0.1,1.09,,8,13.85714286,6.285714286
2020-08-12,15,광주시,태양광,6.817002,28.5,,4.8,94,0,0.7,,10,16.57142857,7
2020-08-12,16,광주시,태양광,8.654314,28.7,,4.2,91,0.1,0.9,,9,22.42857143,8.428571429
2020-08-12,17,광주시,태양광,12.016634,29,,3.1,92,0.3,1.11,,8,22.5,8.125
2020-08-12,18,광주시,태양광,6.076474,28.4,,3.2,95,0.1,0.49,,9,19.625,8.625
2020-08-12,19,광주시,태양광,4.305706,28,,2.7,95,0,0.24,,9,18.625,8.125
2020-08-13,7,광주시,태양광,0.174275,26.7,,2.1,97,0,0.13,,7,13.375,6.125
2020-08-13,8,광주시,태양광,2.121688,27.4,,2.5,96,0.1,0.36,,5,17.5,6.125
2020-08-13,9,광주시,태양광,6.796229,27.9,,2.2,94,0,0.61,,6,16,6.625
2020-08-13,10,광주시,태양광,13.642349,29.4,,3.7,88,0.4,1.48,,8,16.125,5
2020-08-13,11,광주시,태양광,20.271916,29.2,,3.7,91,0.3,1.54,,9,15.875,5.375
2020-08-13,12,광주시,태양광,24.268327,30.4,,4,84,0.7,2.57,,7,18.5,6.625
2020-08-13,13,광주시,태양광,29.17708,31,,5,79,0.7,2.65,,8,18.85714286,9.571428571
2020-08-13,14,광주시,태양광,31.794213,31.3,,5.5,77,1,3.41,,7,18.57142857,7.714285714
2020-08-13,15,광주시,태양광,30.923933,31.7,,4.4,78,1,2.9,,6,22.25,9.375
2020-08-13,16,광주시,태양광,28.39347,31.4,,4,77,1,2.41,,3,20.75,9.875
2020-08-13,17,광주시,태양광,20.172708,31,,4.6,82,1,1.92,,3,20.75,8.5
2020-08-13,18,광주시,태양광,11.130057,30.2,,2.6,87,1,1.27,,2,19.625,12.125
2020-08-13,19,광주시,태양광,4.905159,28.9,,4,86,0.8,0.36,,3,18,9
2020-08-14,7,광주시,태양광,1.15747,26.8,,1.3,95,0,0.16,,6,15.5,7.125
2020-08-14,8,광주시,태양광,6.982963,27.6,,1.9,94,0.1,0.46,,5,14.75,7.5
2020-08-14,9,광주시,태양광,15.352715,28,,4.2,93,0.7,1.16,,7,19.125,7.875
2020-08-14,10,광주시,태양광,22.286215,29.2,,4.6,87,0.5,1.62,,6,19.875,8.375
2020-08-14,11,광주시,태양광,26.641299,30.1,,3.5,85,0.8,2.28,,7,21.125,9.125
2020-08-14,12,광주시,태양광,28.795818,31.2,,3.4,84,0.9,2.93,,3,25.125,10.5
2020-08-14,13,광주시,태양광,17.712984,30.9,,2.7,83,0.3,2.13,,8,26.75,11.75
2020-08-14,14,광주시,태양광,19.431022,31.3,,3.5,88,0.2,1.69,,8,30.875,15.125
2020-08-14,15,광주시,태양광,29.395717,32.4,,3.1,71,0.8,2.67,,6,32.25,16.375
2020-08-14,16,광주시,태양광,23.214864,32,,3.6,70,0.8,1.89,,7,28.375,13.5
2020-08-14,17,광주시,태양광,17.133783,32,,3.2,77,1,1.81,,7,26.57142857,13
2020-08-14,18,광주시,태양광,11.484958,31.3,,2.8,75,1,1.09,,6,25.75,13.25
2020-08-14,19,광주시,태양광,4.561414,29.8,,4.2,84,0.4,0.31,,6,23.625,13.125
2020-08-15,7,광주시,태양광,0.861866,26.7,,1,97,0,0.17,,10,21.25,13.625
2020-08-15,8,광주시,태양광,3.911989,26.9,,3.1,97,0,0.37,,8,24.625,14
2020-08-15,9,광주시,태양광,11.335744,27.7,,3.2,95,0.2,0.85,,8,26.25,13.25
2020-08-15,10,광주시,태양광,24.213071,29.4,,3,85,0.6,1.59,,6,23.25,11.625
2020-08-15,11,광주시,태양광,29.794339,30.1,,3.1,81,0.9,2.27,,4,20.25,10.625
2020-08-15,12,광주시,태양광,32.720301,31.5,,3.1,72,1,3.29,,2,16.625,8
2020-08-15,13,광주시,태양광,31.275237,31.9,,3.7,66,0.9,3.27,,3,14.125,6.25
2020-08-15,14,광주시,태양광,31.364226,32.5,,3,61,1,3.28,,3,12.125,5.375
2020-08-15,15,광주시,태양광,32.64895,32.7,,4,59,1,2.94,,2,12.125,4.875
2020-08-15,16,광주시,태양광,28.366358,32.6,,3,57,1,2.51,,2,11.375,4
2020-08-15,17,광주시,태양광,20.359556,32.1,,3.9,61,1,1.85,,2,8.125,4.125
2020-08-15,18,광주시,태양광,11.697262,31,,2.2,62,1,1.14,,0,8.125,3.375
2020-08-15,19,광주시,태양광,4.463025,29.8,,1.6,65,0.9,0.37,,0,8.875,3.5
2020-08-16,7,광주시,태양광,1.19026,25.4,,1.2,96,0.4,0.23,,2,10,5.875
2020-08-16,8,광주시,태양광,6.625356,26.9,,1.3,95,0.6,0.68,,9,12.625,6.125
2020-08-16,9,광주시,태양광,15.436993,28,,2.3,93,0.6,1.22,,7,14.875,8.125
2020-08-16,10,광주시,태양광,21.376855,29.1,,3.2,89,0.7,1.88,,6,16,9.875
